Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000255501,CARD18,0,-0.38712840239229074,0.9241724442508409,0,-1.3950842040665536,0.3436178275707395,0.010821336272566203,-0.8242057165620356,0.6503097822707041,0.03589080884623519,2.111251424425835,0.03842965474874123
ENSG00000170903,MSANTD4,0.10826278175791186,-0.8644501799254769,0.21210370104866114,0.30113675662640693,0.6348276146216276,0.09776337526700193,0.18396271663362546,-0.3804462561070676,0.2666069289461544,0.24405750015439928,0.31031134193165943,0.541958445135797
ENSG00000182359,KBTBD3,0.027065695439477965,0.7617349835221923,0.9735769239856631,0.007169922776819213,-0.8925838635373697,0.6043193244511633,0.014428448363421604,-1.0896668597903698,0.2562792644614258,0.04665805150010575,1.68156714918259,0.054240943573655796
ENSG00000149313,AASDHPPT,0.18945986807634577,-0.8966007035291832,0.09116499480623869,0.25811721996549164,-0.5117959262114369,0.181570696858189,0.3715325453581063,0.10350542263108453,0.8249680254555894,0.43068970615482227,0.3724134159268586,0.2511744644936552
ENSG00000152402,GUCY1A2,0.1759270203566068,1.8072496427745608,0.00938681544871024,0.12905860998274582,1.385717298949734,0.01693715526449361,0.03967823299940941,-1.0748318186274282,0.049961122477140955,0.03947988973085871,-0.7107502735961697,0.47732432058576113
ENSG00000152404,CWF19L2,0.18945986807634577,-0.10702048319955537,1,0.2939668338495877,0.5689962216785036,0.14352208715824954,0.21642672545132405,0.046294499151159574,1,0.1722758824619289,-0.3855470466759465,0.44122440812250063
ENSG00000110675,ELMOD1,0,2.7003344388580484,1,0,1.6923786371837863,1,0,-1.172129019982342,0.7608077495766543,0.003589080884623519,2.4591747278461416,0.641053344657232
ENSG00000170290,SLN,0.013532847719738983,2.7003344388580484,0.5274858266657547,0,0.3704505422964237,1,0.003607112090855401,-0.17212901998234198,1,0.003589080884623519,0.45917472784614155,1
ENSG00000110660,SLC35F2,0,-0.8846280618631077,0.7129460103466678,0.06452930499137291,2.10741613646263,0.012326828893997069,0.023446228590560104,0.17579428343796444,0.990904903880264,0.003589080884623519,-2.0643872282108706,0.12637780812691563
ENSG00000179331,RAB39A,0.05413139087895593,0.09152519618252519,1,0.10037891887546899,0.9268438908208085,0.19388232099917643,0.061320905544541816,0.002957686575748575,1,0.043068970615482226,-0.5683060085759646,0.5835832662657167
ENSG00000166266,CUL5,0.25712410667504065,0.22136263382510646,0.8791890585808981,0.21509768330457638,-0.08134550699253795,0.9771757505984279,0.22724806172389025,-0.04142532833774881,1,0.23687933838515224,0.06583229966661763,1
ENSG00000075239,ACAT1,4.019255772762478,2.226016001820885,0.00000000000000000000000000000000015300794219099514,1.3264357137115543,0.35502050172681754,0.10919136049105771,0.788153991851905,-0.8236067150832672,0.0000000012513094397074883,0.7357615813478213,-0.6998147959150147,0.00011836102724480842
ENSG00000149308,NPAT,0.16239417263686778,-0.21393568711606736,0.9241724442508409,0.336986370510503,0.946424259790325,0.0058972826638944995,0.19298049686076393,-0.07545300057066884,0.9414484767628587,0.14715231626956427,-0.5322121418491497,0.23368864206455464
ENSG00000149311,ATM,0.3518540407132136,0.12879245389921423,0.9956845152873145,0.4445352121627912,0.5148404516315983,0.10497184671654065,0.33726498049498,0.060531736807932335,0.9362838568601389,0.25482474280826983,-0.4794247274897141,0.16427497486910583
ENSG00000166323,C11orf65,0.027065695439477965,1.9633688446918427,0.42537462925740904,0.014339845553638425,0.9554130430175798,0.8730008152758769,0.007214224181710802,-0.8502009250949802,0.7179270855190016,0.010767242653870556,0.2892497264038294,1
ENSG00000178202,POGLUT3,0.027065695439477965,-1.140967815122893,0.2864367425041699,0.10754884165228819,0.5025540783037687,0.5160037248207542,0.08296357808967422,-0.009857591083465511,1,0.08613794123096445,0.1030309176208668,1
