Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000137210,TMEM14B,0.035222114032799484,0.7486706178440015,0.5383086436450686,0,-1.5569217552733505,0.3152626554574875,0.03470648116728877,0.6181229310113494,0.9632599965624777
ENSG00000111837,MAK,0.011006910635249837,-1.2513293821559985,0.44837743779559336,0,-0.2349936603859879,0.9254935740188582,0.05205972175093316,2.618122931011349,0.11560923427521747
ENSG00000124827,GCM2,0.0022013821270499678,-1.1257985000721389,1,0,1.9873987609504598,1,0,2.4925920489274906,1
ENSG00000153157,SYCP2L,0.0055034553176249185,-1.1257985000721389,0.7951222188710321,0.012452901862172306,1.9873987609504598,0.6981695272149842,0,1.270199627591043,1
ENSG00000197977,ELOVL2,0.6262932151457158,0.5614140588969667,0.058411860032423865,0.4981160744868922,-0.2697590785466646,0.7139264808533172,0.31235833050559897,-0.9271833693580166,0.057030645047649334
ENSG00000224531,SMIM13,0.37093288840791955,0.9896787173477961,0.005488180945810514,0.16188772420824,-1.0714949281031088,0.03958015217611607,0.20823888700373264,-0.677332952514822,0.3131061045756381
ENSG00000111859,NEDD9,0.5228282551743673,0.32607576738707544,0.36427028413775203,0.16188772420824,-1.6426516292992344,0.0002142463994760716,0.763542585680353,0.6357169910260874,0.09873164969450929
ENSG00000205269,TMEM170B,0.07044422806559897,-0.010321282652203667,1,0.03735870558651692,-0.577385857833066,0.7075004515075811,0.10411944350186632,0.7974466304559114,0.5696771544884849
ENSG00000111863,ADTRP,0.008805528508199871,-1.1257985000721398,0.8402010638285233,0.012452901862172306,1.250433166784254,0.8634013140941603,0.017353240583644385,1.755626454761285,0.702191776442553
ENSG00000095951,HIVEP1,0.15409674889349773,0.42879035160549783,0.470845886769303,0.07471741117303383,-0.8491025067666609,0.3174775263001811,0.15617916525279948,0.19981029969964448,0.9873258308016002
ENSG00000078401,EDN1,0.1089684152889734,-0.06690481101857149,1,0.049811607448689225,-0.9001265097911277,0.34338544283043987,0.19088564642008826,0.9620773322287106,0.21054484414813826
ENSG00000112137,PHACTR1,0.10676703316192343,-0.09605115667808795,1,0.07471741117303383,-0.36175080267192694,0.8148983062418618,0.15617916525279948,0.6990429263949167,0.47431847183474346
ENSG00000145979,TBC1D7,0.7891954925474134,0.7547112200013009,0.004089037454817674,0.28641674282996304,-1.410632313022694,0.00017854940956656227,0.7114828639294198,-0.06345775987842689,1
ENSG00000145990,GFOD1,0.10126357784429851,-1.0295831848128367,0.018149264753357097,0.1992464297947569,0.9455785852558325,0.13059702304887713,0.20823888700373264,1.0098099430128125,0.16580508322510704
ENSG00000124523,SIRT5,0.272971383754196,-0.5581139907828194,0.08693147305815677,0.4856631726247199,0.8444408071084166,0.03021566459627549,0.27765184933831016,-0.004907610543326113,1
ENSG00000225921,NOL7,1.1997532592422324,1.2513913685853448,0.0000000621032154827917,0.4856631726247199,-1.2362812062464485,0.00012956725180987411,0.5205972175093316,-1.1103561972670282,0.0045304535367119095
ENSG00000010017,RANBP9,0.3786377258525944,0.2934267961701371,0.4749478087025405,0.22415223351910152,-0.7071882309451947,0.18832751810635262,0.4164777740074653,0.2175850014276206,0.8292982809987558
ENSG00000050393,MCUR1,0.8420286635966125,1.1425191265684618,0.000008394890153180199,0.3860399577273415,-1.0478585638358704,0.004337727518608693,0.3644180522565321,-1.1014497457045278,0.013073738291058023
ENSG00000180537,RNF182,0.003302073190574951,-3.0326890956806585,0.031109537128013242,0,0.5723612616716158,1,0.06941296233457754,4.3994826445360085,0.0026659716627752727
ENSG00000008083,JARID2,0.3125962620410954,0.6367021862012039,0.10745068453988103,0.2116993316569292,-0.4622848811352751,0.48804885171166296,0.17353240583644386,-0.7014185710391347,0.34614657978125035
ENSG00000047579,DTNBP1,0.1629022774016976,0.5084075196688653,0.37743304698660274,0.08717031303520614,-0.7222594872200112,0.40667577269391586,0.13882592466915508,-0.03792266777128939,1
ENSG00000007944,MYLIP,0.1761105701639974,0.2278384545425607,0.7639866637984634,0.07471741117303383,-1.071494928103109,0.13811930293899197,0.24294536817102141,0.6007408527831128,0.45448766175459715
ENSG00000137198,GMPR,0.022013821270499674,-0.6403716729018978,0.777324122776736,0.024905803724344613,0.6337618063357597,0.9936002588232766,0.03470648116728877,1.1389550943127906,0.6545346893678285
ENSG00000124788,ATXN1,0.407255693504244,-0.21987974353094608,0.5600512529929522,0.36113415400299687,-0.18963312698611268,0.9023973992892798,0.6247166610111979,0.6431517255028718,0.12936449610389714
ENSG00000230873,STMND1,0.007704837444674886,0.28923899920670415,0.8237879494130796,0,0.5723612616716158,1,0,1.0775545496486467,1
ENSG00000112183,RBM24,0.16180158633817263,1.4986923648356543,0.005619496948728203,0.012452901862172306,-2.694425279023285,0.002760051125623599,0.10411944350186632,-0.3342590487559107,0.8833376555911864
ENSG00000112186,CAP2,0.24765548929312137,1.1094179616218915,0.010394197567029915,0.12452901862172305,-0.8199561611071444,0.19881483203712175,0.08676620291822193,-1.2201259989920388,0.10105861623372911
ENSG00000137414,FAM8A1,0.7275567929900143,0.13636444995690888,0.7810418416888997,0.6849096024194768,-0.06736704248043213,1,0.6247166610111979,-0.19882139342430816,0.8420018254341167
ENSG00000124789,NUP153,0.4017522381866191,0.7174759962404067,0.038442084317579166,0.14943482234606767,-1.3233887763317018,0.006744370935247555,0.3644180522565321,-0.025256255935128813,1
ENSG00000137177,KIF13A,0.3048914245964205,-0.20652977218499702,0.6565544235989935,0.2366051353812738,-0.367805488811201,0.6141473777582789,0.5032439769256872,0.7701260244563991,0.0892211415544165
ENSG00000187566,NHLRC1,0.05723593530329916,-0.44227216486739396,0.6963506185754526,0.09962321489737845,0.9609265495892689,0.38833161136801375,0.03470648116728877,-0.268220287193083,1
ENSG00000137364,TPMT,0.07924975657379883,-0.3282913639708829,0.7626337155175297,0.12452901862172305,0.7838653668653275,0.4081101967911367,0.05205972175093316,-0.29748488169827825,0.9035439208835768
ENSG00000165097,KDM1B,0.19482231824392213,0.24141047411608918,0.7291683931475086,0.08717031303520614,-1.0200957755964648,0.1368845323739606,0.2602986087546658,0.5461730891323344,0.4917746967523855
ENSG00000124795,DEK,2.636155097142336,1.296482671533328,0.000000000007971458993450122,0.8966089340764061,-1.5092772073527414,0.000000010400472120452754,1.3188462843569735,-0.92478558880587,0.0039523024092137935
ENSG00000137393,RNF144B,0.14198914719472291,-0.5952837833733602,0.19221526590641852,0.1992464297947569,0.4999527661435659,0.5532972012518164,0.22559212758737704,0.6950849128262337,0.4044867318150465
ENSG00000172201,ID4,0.3103948799140454,0.18596972859500083,0.8068153503510251,0.11207611675955076,-1.386481413571624,0.02008056991734042,0.48589073634204283,0.7457109858962014,0.1372893965777714
ENSG00000172197,MBOAT1,0.10676703316192343,-0.09605115667808795,1,0.07471741117303383,-0.36175080267192694,0.8148983062418618,0.15617916525279948,0.6990429263949167,0.47431847183474346
ENSG00000112242,E2F3,0.15960020421112264,0.6717086360291171,0.2289575459344486,0.06226450931086153,-1.1094627783021291,0.16845152828315357,0.13882592466915508,0.009074811765879875,1
ENSG00000145996,CDKAL1,0.10016288678077352,0.35336933662641945,0.7111290504680547,0.024905803724344613,-1.4865324273819525,0.1223354006659844,0.13882592466915508,0.6928906994133217,0.5432720652072938
ENSG00000124766,SOX4,1.1359131775577833,0.6725069179921539,0.0037635282896847752,0.3860399577273415,-1.530926546740406,0.000003259885714617707,1.162667119104174,0.10973495539779653,0.875887671040663
ENSG00000172179,PRL,0.003302073190574951,-0.7107610007932958,1,0,1.5723612616716158,1,0,2.0775545496486467,1
ENSG00000112273,HDGFL1,0.035222114032799484,2.3336331185651584,0.06399510445010481,0,-1.4720328576868376,0.42842773342416857,0,-0.9668395697098067,0.6978653171976876
ENSG00000152954,NRSN1,0.017611057016399742,1.3767018404570441,0.4625142885366664,0,-0.5151015795787233,0.9278595570250237,0,-0.009908291601692376,1
ENSG00000146038,DCDC2,0.7033415895924646,-0.538580025410616,0.013787125324909335,0.46075736890037533,-0.7188700359928301,0.06702747223411877,1.8047370206990163,1.3887880437397726,0.000000046456488640102725
ENSG00000146049,KAAG1,0.003302073190574951,-1.7107610007932958,0.6606020582125264,0,1.250433166784254,1,0.017353240583644385,3.0775545496486467,0.4312936274573902
ENSG00000124532,MRS2,0.3192004084222453,0.42972022275653443,0.305282888934906,0.22415223351910152,-0.43237665733504715,0.5564297298416235,0.24294536817102141,-0.2870178826472096,0.7882777605312145
ENSG00000112293,GPLD1,0.04622902466804932,-3.642048250709282,0.00000000000000000000000000000000075548357818009506,0.9215147378007507,4.157323762392772,0.000000000000000000000000000000000000001168003937114576,0.12147268408551071,0.20718983006524194,1
ENSG00000112294,ALDH5A1,0.22564166802262167,-1.4336514097477795,0.000000009563502063606823,0.7471741117303383,1.6576085482901268,0.00000003261334084643418,0.4164777740074653,0.6661283039221817,0.22507020565107955
ENSG00000137261,KIAA0319,0.008805528508199871,-0.5408359993509828,1,0.012452901862172306,1.4024362602293037,0.8289654080246018,0,0.755626454761285,1
ENSG00000111802,TDP2,0.9476950056950111,0.45582055757464596,0.0798754929092903,0.7845328173168553,-0.23176975951170187,0.707611932344252,0.5553036986766203,-0.7313608863965745,0.09830887961811258
ENSG00000112304,ACOT13,0.407255693504244,-0.4608878430347412,0.10846714145859082,0.7845328173168553,0.9836466260893523,0.001215757225532709,0.24294536817102141,-0.7771060871873141,0.18577888097718517
ENSG00000112308,C6orf62,1.761105701639974,0.5852684374918833,0.005035430416050988,1.1083082657333352,-0.6448694545490532,0.034454662042649756,1.2667865626060402,-0.4357996158919502,0.29643399262149794
ENSG00000112312,GMNN,0.271870692690671,0.3365447139850606,0.4683866814534609,0.11207611675955076,-1.1717998338987938,0.04297589686141965,0.3470648116728877,0.46424742323352874,0.474341032809818
ENSG00000260286,ARMH2,0.003302073190574951,-1.7107610007932958,0.6606020582125264,0.012452901862172306,2.572361261671616,0.5624568194167999,0,1.755626454761285,1
ENSG00000111913,RIPOR2,0.05173247998567424,-0.7107610007932954,0.3713410509431244,0.08717031303520614,0.8719215435305236,0.49386566867966286,0.06941296233457754,0.6181229310113494,0.8384509800530372
ENSG00000079691,CARMIL1,0.25536032673779624,0.5095689540862596,0.2566466786562396,0.06226450931086153,-1.8199561611071442,0.003712973018478271,0.32971157108924337,0.5046648812280652,0.44386866322035556
ENSG00000079689,SCGN,0.21463475738737184,0.5820207484345499,0.2237517482827995,0.06226450931086153,-1.5569217552733505,0.019798488644371635,0.24294536817102141,0.3333934540782366,0.7612671964365203
ENSG00000164508,HIST1H2AA,0.009906219571724854,-1.9737954066270902,0.09106202342685756,0.03735870558651692,1.9873987609504598,0.26097228489012875,0.03470648116728877,1.962077332228711,0.3967380233880439
ENSG00000146039,SLC17A4,0.019812439143449708,-4.24419320087437,0.0000000000000000000000000004972154036308252,0.2490580372434461,2.236758229887177,0.00002122500394328392,0.5900101798439091,3.921435347731365,0.0000000000000000002856997586687022
ENSG00000124568,SLC17A1,0.3808391079796444,1.1430683510638089,0.001318588827297647,0.22415223351910152,-0.6391428435220958,0.25685013909264437,0.08676620291822193,-1.849235603397577,0.0035280904919360377
ENSG00000124564,SLC17A3,0.07154491912912395,-0.753829722685182,0.25305114083775226,0.17434062607041229,1.391789016029795,0.037585934605965834,0.03470648116728877,-0.6594110445175589,0.6115218218047538
ENSG00000112337,SLC17A2,0.4336722790288436,1.3913858862141566,0.00004455450963618787,0.2366051353812738,-0.7423352639846705,0.14492518753628184,0.05205972175093316,-2.6159324078506785,0.00006643554044964048
ENSG00000112343,TRIM38,0.33240870118454513,-0.4448669408202617,0.20626748977014123,0.2615109391056184,-0.39447187439318476,0.6372531084563694,0.7114828639294198,1.130021969542782,0.004408042587878691
ENSG00000275714,HIST1H3A,0.3599259777726697,1.123229047767775,0.0017858408560776772,0.17434062607041229,-0.9130655654986259,0.09130146670416736,0.13882592466915508,-1.170372963794939,0.06962085926776258
ENSG00000278637,HIST1H4A,1.4837315536316782,1.14775482104694,0.00000010087206451846422,0.5479276819355815,-1.3839019474081724,0.000005172029184673938,0.8329555480149305,-0.7517151488373981,0.047145266887225985
ENSG00000278705,HIST1H4B,0.8134106959449631,0.820620459723016,0.0015182228631833734,0.3984928595895138,-0.9738316688849649,0.008203668310308271,0.537950458092976,-0.5149024876194337,0.3228609104058163
ENSG00000278463,HIST1H2AB,0.3070928067234705,1.718082298010578,0.00003552213862864852,0.049811607448689225,-2.2756356448833346,0.0002663331436139912,0.13882592466915508,-0.9022675684137234,0.19011990146566346
ENSG00000276410,HIST1H2BB,0.3720335794714445,1.4464529488994622,0.0000850532551389535,0.11207611675955076,-1.54865413928975,0.0031114880289685085,0.15617916525279948,-1.0434608513127195,0.09295236071266517
ENSG00000010704,HFE,0.04953109785862427,-1.3571240461785958,0.01402156999225962,0.07471741117303383,0.5468261695644783,0.8007906187925764,0.19088564642008826,1.9620773322287106,0.005962828883068491
ENSG00000197061,HIST1H4C,3.675207461109921,0.7805522657673529,0.000010458777785309092,1.9426526904988797,-0.8978895801728476,0.00030475377284447646,2.429453681710214,-0.5543835674531581,0.09556640285754471
ENSG00000187475,HIST1H1T,0.02311451233402466,0.1637081171228445,0.9491286911059582,0.024905803724344613,0.6978921437554746,0.9834622863818145,0,-0.5074079510725094,0.9002674745196139
ENSG00000180596,HIST1H2BC,0.07814906551027385,-0.00026761798828101035,1,0.024905803724344613,-1.1646043324945898,0.2924989346769576,0.13882592466915508,1.0380261854620088,0.25823320447560727
ENSG00000180573,HIST1H2AC,0.881653541883512,-0.7567895318377009,0.00004066023277375587,2.0049171998097415,1.185993105224042,0.00000003554160494637031,0.7808958262639975,-0.31027548213779976,0.595943618549807
ENSG00000168298,HIST1H1E,2.6999951788267853,0.3455873886204053,0.10012507198834497,1.6562359476689168,-0.7141447790049152,0.007931435528263506,2.7938717339667463,0.0803402138485303,0.851757327652233
ENSG00000158373,HIST1H2BD,0.9454936235679611,1.083235538409289,0.000011671389196252805,0.29886964469213534,-1.5927467234729207,0.000007190700066148412,0.6420699015948423,-0.46242049629919946,0.35965962867580525
ENSG00000274290,HIST1H2BE,0.041826260413949386,0.2527131231815902,0.8600203748366593,0.012452901862172306,-0.819956161107144,0.7007564486019345,0.05205972175093316,0.7556264547612845,0.7793799389202386
ENSG00000277157,HIST1H4D,1.699467002082575,1.2102047800269453,0.00014763140835237303,0.5230218782112368,-1.6488324100812062,0.0003231204952317977,1.0238411944350188,-0.647641267578017,0.3502457457649719
ENSG00000197409,HIST1H3D,0.5217275641108423,0.5960602017038581,0.05998023692884366,0.3362283502786523,-0.571568531237752,0.23154330545865678,0.3470648116728877,-0.5016715815233651,0.4270191751642556
ENSG00000196866,HIST1H2AD,0.6483070364162155,0.586919547847389,0.042894619335301705,0.29886964469213534,-1.071494928103109,0.007150589585475316,0.6073634204275535,-0.01461529427922037,1
