Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000198780,FAM169A,0.05910467570466255,-0.5657102898886097,1,0.06810195425080667,0.5657102898886097,1
ENSG00000176928,GCNT4,0.03658860876955301,-0.8287446957224041,1,0.04540130283387112,0.8287446957224041,1
ENSG00000145700,ANKRD31,0.0018763389112591287,-2.980747789167455,1,0,2.980747789167455,1
ENSG00000113161,HMGCR,0.06379552298281038,-0.7791139279978032,0.937806825890894,0.09080260566774224,0.7791139279978032,0.9378068258908935
ENSG00000113163,CERT1,0.16699416310206247,-0.40382260751171595,1,0.20430586275242005,0.40382260751171595,1
ENSG00000122008,POLK,0.34618452912730924,-0.12179167062263763,1,0.363210422670969,0.12179167062263763,1
ENSG00000189045,ANKDD1B,0.041279456047700835,-0.07385719355893627,1,0.02270065141693556,0.07385719355893627,1
ENSG00000152359,POC5,0.03658860876955301,-0.8287446957224041,1,0.04540130283387112,0.8287446957224041,1
ENSG00000145703,IQGAP2,0.6370170603724742,0.3842490276117946,0.9140315030231727,0.47671367975564677,-0.3842490276117946,0.9140315030231727
ENSG00000164220,F2RL2,0.0131343723788139,-1.6588196942800923,0.9851130510863756,0.02270065141693556,1.6588196942800923,0.9851130510863754
ENSG00000181104,F2R,0.6004284516029212,-1.172267080832755,0.0026301805487725823,1.3620390850161337,1.172267080832755,0.0026301805487725823
ENSG00000164251,F2RL1,0.043155794958959964,-0.5960839389321291,1,0.04540130283387112,0.5960839389321291,1
ENSG00000171643,S100Z,0.021577897479479982,-1.9807477891674536,0.5239907952895352,0.06810195425080667,1.9807477891674536,0.5239907952895352
ENSG00000145708,CRHBP,0.21484080533917024,0.4724248389981609,0.9791366581436957,0.13620390850161335,-0.4724248389981609,0.9791366581436957
ENSG00000164252,AGGF1,0.3217921232809406,-0.13944553518651204,1,0.3405097712540334,0.13944553518651204,1
ENSG00000132846,ZBED3,0.03752677822518258,-0.793120785991682,1,0.04540130283387112,0.793120785991682,1
ENSG00000113231,PDE8B,0.011258033467554773,-2.450233072468674,0.5813040896891419,0.04540130283387112,2.450233072468674,0.5813040896891419
ENSG00000164253,WDR41,0.1604269769126555,-0.8398852533276044,0.5814919473399316,0.2724078170032267,0.8398852533276044,0.5814919473399316
ENSG00000132842,AP3B1,0.2289133471736137,-0.8769998643296251,0.37119436050297444,0.4086117255048401,0.8769998643296251,0.37119436050297383
ENSG00000085365,SCAMP1,0.1501071129007303,1.180244087504851,0.6138678966078743,0.04540130283387112,-1.180244087504851,0.6138678966078743
ENSG00000145685,LHFPL2,0.1557361296345077,-1.0888965930230763,0.3231127804155821,0.31780911983709786,1.0888965930230763,0.3231127804155821
ENSG00000113273,ARSB,0.25142941410872327,-1.079210428053142,0.5650491287416893,0.5221149825895178,1.079210428053142,0.5650491287416896
ENSG00000132837,DMGDH,0.6388933992837333,0.32435568307854934,0.9801252422518669,0.4994143311725823,-0.32435568307854934,0.9801252422518669
ENSG00000132840,BHMT2,3.120351609423931,0.6424427646645812,0.3368638761399474,2.020357976107265,-0.6424427646645812,0.3368638761399474
ENSG00000145692,BHMT,2.274122760446064,1.0633488979580341,0.03619608662576965,1.0896312680129068,-1.0633488979580341,0.03619608662576965
ENSG00000152409,JMY,0.3189776149140519,-0.15208236086443772,1,0.3405097712540334,0.15208236086443772,1
ENSG00000152413,HOMER1,0.0422176255033304,-0.6271108345527536,1,0.04540130283387112,0.6271108345527536,1
ENSG00000164329,TENT2,0.24861490574183456,-0.5104278543874208,0.82757744646085,0.3405097712540334,0.5104278543874208,0.82757744646085
ENSG00000164309,CMYA5,0.043155794958959964,-0.011121438210973444,1,0.02270065141693556,0.011121438210973444,1
ENSG00000177034,MTX3,0.0844352510066608,0.3571218495889301,1,0.04540130283387112,-0.3571218495889301,1
ENSG00000113296,THBS4,0.004690847278147822,-1.980747789167454,1,0,1.980747789167454,1
ENSG00000164300,SERINC5,0.5197458784187786,-0.09322251842586649,1,0.5448156340064534,0.09322251842586649,1
ENSG00000039319,ZFYVE16,0.2608111086650189,-0.14202869620051484,1,0.2724078170032267,0.14202869620051484,1
ENSG00000152380,FAM151B,0.05629016733777386,-0.9569010472130861,0.8904717585010846,0.09080260566774224,0.9569010472130861,0.8904717585010852
ENSG00000189127,ANKRD34B,0.0009381694556295643,-3.565710289888611,1,0,3.565710289888611,1
ENSG00000228716,DHFR,0.18857206058154244,-0.2294269020241777,1,0.20430586275242005,0.2294269020241777,1
ENSG00000113318,MSH3,0.1472926045338416,-0.06928446376911168,1,0.13620390850161335,0.06928446376911168,1
ENSG00000113319,RASGRF2,0.0525374895152556,-0.3177827764450245,1,0.04540130283387112,0.3177827764450245,1
ENSG00000131730,CKMT2,0.01501071129007303,-1.478247448638271,1,0.02270065141693556,1.478247448638271,1
ENSG00000131732,ZCCHC9,0.12008569032058423,-0.13944553518651226,1,0.1135032570846778,0.13944553518651226,1
ENSG00000172497,ACOT12,0.8481051878891261,0.3980826969543855,0.8687975394078437,0.6356182396741957,-0.3980826969543855,0.8687975394078437
ENSG00000145687,SSBP2,0.06379552298281038,-0.7791139279978032,0.937806825890894,0.09080260566774224,0.7791139279978032,0.9378068258908935
ENSG00000152348,ATG10,0.06567186189406951,-0.4159631703839284,1,0.06810195425080667,0.4159631703839284,1
ENSG00000205464,ATP6AP1L,0.014072541834443465,-1.5657102898886102,0.9958333254405605,0.02270065141693556,1.5657102898886102,0.9958333254405605
ENSG00000174695,TMEM167A,0.2242224998954659,-0.4661746163376954,0.9302789923075453,0.2951084684201623,0.4661746163376954,0.9302789923075453
ENSG00000152422,XRCC4,0.034712269858293884,-1.3177827764450245,0.7601144720758202,0.06810195425080667,1.3177827764450245,0.7601144720758202
ENSG00000038427,VCAN,0.663285805130102,-1.9182837022208004,0.00000000002181807425828157,2.542472958696783,1.9182837022208004,0.00000000002181807425828157
ENSG00000164176,EDIL3,0.03377410040266432,-2.5261819257019726,0.02212650123985455,0.1816052113354845,2.5261819257019726,0.02212650123985455
ENSG00000127184,COX7C,3.1128462537788946,0.17662631380281435,1,2.7921801242830737,-0.17662631380281435,1
ENSG00000145715,RASA1,0.26174927812064847,-0.6063522743859562,0.8038857882007225,0.38591107408790454,0.6063522743859562,0.8038857882007225
ENSG00000134480,CCNH,0.17168501038021028,-0.04214833383159711,1,0.15890455991854893,0.04214833383159711,1
ENSG00000081189,MEF2C,0.06379552298281038,-1.457185833110441,0.5108013928724185,0.15890455991854893,1.457185833110441,0.5108013928724185
ENSG00000153140,CETN3,0.08068257318414254,-1.1227667940398818,0.6954189438226885,0.15890455991854893,1.1227667940398818,0.6954189438226885
ENSG00000176055,MBLAC2,0.04878481169273735,-0.42275233604656703,1,0.04540130283387112,0.42275233604656703,1
ENSG00000113356,POLR3G,0.004690847278147822,-2.980747789167454,0.7601144720758202,0.02270065141693556,2.980747789167454,0.7601144720758202
ENSG00000176018,LYSMD3,0.0975696233854747,-0.8514647722224877,0.7844441402365135,0.15890455991854893,0.8514647722224877,0.7844441402365135
ENSG00000164199,ADGRV1,0.020639728023850418,-1.042148333831598,1,0.02270065141693556,1.042148333831598,1
ENSG00000113369,ARRDC3,0.7111324473672098,-0.04214833383159722,1,0.726420845341938,0.04214833383159722,1
ENSG00000175745,NR2F1,0.4606412027141161,-0.2670519743240949,0.9846849446247519,0.5448156340064534,0.2670519743240949,0.9846849446247513
ENSG00000113391,FAM172A,0.1397872488888051,0.07814589988611464,1,0.1135032570846778,-0.07814589988611464,1
ENSG00000248483,POU5F2,0.11633301249806598,1.4000739947734764,0.6014563262219755,0.02270065141693556,-1.4000739947734764,0.6014563262219758
ENSG00000185261,KIAA0825,0.03377410040266432,-1.3562569242596605,0.7462452203322608,0.06810195425080667,1.3562569242596605,0.7462452203322604
ENSG00000133302,SLF1,0.07317721753910603,0.15310795756733642,1,0.04540130283387112,-0.15310795756733642,1
ENSG00000175471,MCTP1,0.10695131794177033,-0.7202202389442349,0.8294292867535008,0.15890455991854893,0.7202202389442349,0.8294292867535021
ENSG00000153347,FAM81B,0.0009381694556295643,-3.565710289888611,1,0,3.565710289888611,1
ENSG00000198677,TTC37,0.37808229061871446,-0.0774238085791279,1,0.38591107408790454,0.0774238085791279,1
ENSG00000164291,ARSK,0.04597030332584866,-0.5068166008350414,1,0.04540130283387112,0.5068166008350414,1
ENSG00000178015,GPR150,0.0018763389112591287,-2.980747789167455,1,0,2.980747789167455,1
ENSG00000145757,SPATA9,0.00656718618940695,-1.5657102898886102,1,0,1.5657102898886102,1
ENSG00000164292,RHOBTB3,0.44938316924656135,0.17125530427759594,1,0.38591107408790454,-0.17125530427759594,1
ENSG00000173221,GLRX,0.28989436178953537,0.12545161466447108,1,0.24970716558629116,-0.12545161466447108,1
ENSG00000118985,ELL2,1.3284479491714631,-0.3824884658328402,0.6045161710219125,1.747950159104038,0.3824884658328402,0.6045161710219125
ENSG00000175426,PCSK1,0.0009381694556295643,-3.565710289888611,1,0,3.565710289888611,1
ENSG00000153113,CAST,1.261837917821764,-0.12544390566516828,1,1.3847397364330691,0.12544390566516828,1
ENSG00000164307,ERAP1,0.007505355645036515,-1.395785288446298,1,0,1.395785288446298,1
ENSG00000164308,ERAP2,0.0009381694556295643,-3.565710289888611,1,0,3.565710289888611,1
ENSG00000113441,LNPEP,0.25424392247561195,-0.47824744863827084,0.8351321177453666,0.3405097712540334,0.47824744863827084,0.8351321177453666
ENSG00000058729,RIOK2,0.11164216521991815,0.019252210832546357,1,0.09080260566774224,-0.019252210832546357,1
ENSG00000174136,RGMB,0.09944596229673382,-0.6315982255450674,0.997733114441703,0.13620390850161335,0.6315982255450674,0.997733114441703
ENSG00000153922,CHD1,0.22140799152857718,-0.8468920424326634,0.4269725919777588,0.38591107408790454,0.8468920424326634,0.4269725919777588
ENSG00000174132,FAM174A,0.20358277187161547,-0.6048808871692877,0.7566672553656713,0.2951084684201623,0.6048808871692877,0.7566672553656713
ENSG00000113532,ST8SIA4,0.1426017572556938,-1.556249960639544,0.02425337192448199,0.4086117255048401,1.556249960639544,0.02425337192448195
ENSG00000173930,SLCO4C1,0.004690847278147822,-1.980747789167454,1,0,1.980747789167454,1
ENSG00000145730,PAM,0.20358277187161547,-0.7044165607202022,0.6705443182815038,0.31780911983709786,0.7044165607202022,0.6705443182815038
ENSG00000145723,GIN1,0.04409396441458953,1.019252210832546,0.8351321177453666,0,-1.019252210832546,0.8351321177453666
ENSG00000145725,PPIP5K2,0.34149368184916146,-0.5775195921782437,0.6318131891661084,0.4994143311725823,0.5775195921782437,0.6318131891661084
ENSG00000181751,C5orf30,0.010319864011925209,-0.9807477891674541,1,0,0.9807477891674541,1
ENSG00000112874,NUDT12,0.10132230120799295,0.6175115341671602,0.9958333254405605,0.04540130283387112,-0.6175115341671602,0.9958333254405605
ENSG00000184349,EFNA5,0.022516066935109547,0.0781458998861142,1,0,-0.0781458998861142,1
ENSG00000145743,FBXL17,0.24017138064116847,-0.3674406627523361,0.9958333254405605,0.2951084684201623,0.3674406627523361,0.9958333254405605
ENSG00000151422,FER,0.38089679898560314,-0.7548063007499354,0.3504578086930263,0.6356182396741957,0.7548063007499354,0.3504578086930263
ENSG00000198961,PJA2,1.0075939953461521,-0.139445535186512,1,1.1123319194298424,0.139445535186512,1
ENSG00000112893,MAN2A1,0.7026889222665437,0.07814589988611464,1,0.6583188910911313,-0.07814589988611464,1
ENSG00000186952,TMEM232,0.012196202923184338,-0.7583553678310064,1,0,0.7583553678310064,1
ENSG00000164209,SLC25A46,0.27488365049946234,1.633962054947754,0.1839729811737607,0.06810195425080667,-1.633962054947754,0.18397298117376087
ENSG00000145777,TSLP,0.07692989536162428,-0.7756333592628413,0.9583824858257225,0.1135032570846778,0.7756333592628413,0.9583824858257225
ENSG00000134987,WDR36,0.26268744757627804,0.2467879354449536,1,0.20430586275242005,-0.2467879354449536,1
ENSG00000152495,CAMK4,0.014072541834443465,-0.5657102898886102,1,0,0.5657102898886102,1
ENSG00000164211,STARD4,0.1341582321550277,-0.8552169070835953,0.706779268307317,0.2270065141693556,0.8552169070835953,0.706779268307317
ENSG00000134986,NREP,0.24580039737494586,0.47320869940369237,0.9475539487536372,0.15890455991854893,-0.47320869940369237,0.9475539487536356
ENSG00000129595,EPB41L4A,0.05066115060399647,-0.7843505763639507,1,0.06810195425080667,0.7843505763639507,1
ENSG00000134982,APC,0.1866957216702833,-0.5068166008350417,0.8870096407019286,0.24970716558629116,0.5068166008350417,0.8870096407019301
ENSG00000153037,SRP19,0.4184235772107857,-0.34654176942644843,0.9200015672712264,0.5221149825895178,0.34654176942644843,0.9200015672712264
ENSG00000129625,REEP5,1.2421363592535433,-0.3436807650553683,0.6714624418296495,1.5890455991854893,0.3436807650553683,0.6714624418296495
ENSG00000172795,DCP2,0.09850779284110425,1.1622101646745886,0.6556446153925054,0.02270065141693556,-1.1622101646745886,0.6556446153925056
ENSG00000171444,MCC,0.17543768820272854,0.6669504669016653,0.8554141870269713,0.09080260566774224,-0.6669504669016653,0.8554141870269709
ENSG00000212122,TSSK1B,0,-5.565710289888611,0.3628585941265047,0.02270065141693556,5.565710289888611,0.3628585941265047
ENSG00000047188,YTHDC2,0.2917707007007945,-0.36777091227670144,0.9359546656717546,0.363210422670969,0.36777091227670144,0.9359546656717541
ENSG00000080709,KCNN2,0.047846642237107787,-0.865270571747518,1,0.06810195425080667,0.865270571747518,1
ENSG00000152503,TRIM36,0.009381694556295644,-1.1062786712513129,1,0,1.1062786712513129,1
ENSG00000164219,PGGT1B,0.2776981588663511,-0.43885401033818394,0.85774364236551,0.363210422670969,0.43885401033818394,0.85774364236551
ENSG00000164221,CCDC112,0.043155794958959964,-1.8184763602685772,0.257935814994454,0.13620390850161335,1.8184763602685772,0.25793581499445384
ENSG00000145780,FEM1C,0.19138656894843115,-0.05615519182547635,1,0.1816052113354845,0.05615519182547635,1
ENSG00000243414,TICAM2,0.029083253124516494,-1.1506727906097658,0.9226539269319832,0.04540130283387112,1.1506727906097658,0.9226539269319832
ENSG00000134970,TMED7,0.30115239525709014,0.5952815867836947,0.8149929581408732,0.1816052113354845,-0.5952815867836947,0.8149929581408747
ENSG00000129596,CDO1,0.11164216521991815,-0.46617461633769564,1,0.13620390850161335,0.46617461633769564,1
ENSG00000145782,ATG12,0.4765900834598187,-0.432169438940487,0.7310851391361753,0.6356182396741957,0.432169438940487,0.7310851391361753
ENSG00000172901,LVRN,0.0009381694556295643,-4.565710289888611,0.503632908316283,0.02270065141693556,4.565710289888611,0.503632908316283
ENSG00000145781,COMMD10,0.30115239525709014,0.44327849333864466,0.9376476995173598,0.20430586275242005,-0.44327849333864466,0.9376476995173615
ENSG00000092421,SEMA6A,0.09944596229673382,-0.1461713983748254,1,0.09080260566774224,0.1461713983748254,1
ENSG00000169570,DTWD2,0.07974440372851298,0.8605544648134873,0.8420936705067203,0.02270065141693556,-0.8605544648134873,0.842093670506721
ENSG00000172869,DMXL1,0.4456304914240431,-0.5777831221891851,0.7106708098429836,0.6583188910911313,0.5777831221891851,0.7106708098429836
ENSG00000145779,TNFAIP8,0.07974440372851298,-1.4613736300738744,0.23389611862327225,0.20430586275242005,1.4613736300738744,0.23389611862327225
ENSG00000133835,HSD17B4,1.5282780432205603,0.08257814620137527,1,1.452841690683876,-0.08257814620137527,1
ENSG00000164334,FAM170A,0.005629016733777387,-2.7583553678310064,0.8017519496108206,0.02270065141693556,2.7583553678310064,0.8017519496108206
ENSG00000184838,PRR16,0.03752677822518258,-2.01551320732813,0.20861950987892,0.13620390850161335,2.01551320732813,0.2086195098789202
ENSG00000151304,SRFBP1,0.06661003134969908,-1.2031402105039022,0.6423222844173408,0.13620390850161335,1.2031402105039022,0.6423222844173406
ENSG00000113083,LOX,0.10132230120799295,-2.0454534785552694,0.001379615902311763,0.4086117255048401,2.0454534785552694,0.001379615902311763
ENSG00000164185,ZNF474,0.0028145083668886933,-2.565710289888611,1,0,2.565710289888611,1
ENSG00000250803,AC010255.3,0,-5.565710289888611,0.3628585941265047,0.02270065141693556,5.565710289888611,0.3628585941265047
ENSG00000064692,SNCAIP,0.00656718618940695,-1.5657102898886102,1,0,1.5657102898886102,1
ENSG00000205302,SNX2,0.40716554374323094,-0.04876621259610503,1,0.4086117255048401,0.04876621259610503,1
ENSG00000064652,SNX24,0.1078894873973999,-0.87765429620335,0.7049776769371684,0.1816052113354845,0.87765429620335,0.7049776769371687
ENSG00000168938,PPIC,0.3039669036239789,-0.39133938341510555,0.9434095125868122,0.38591107408790454,0.39133938341510555,0.9434095125868122
ENSG00000061455,PRDM6,0.043155794958959964,-0.011121438210973444,1,0.02270065141693556,0.011121438210973444,1
ENSG00000168944,CEP120,0.13040555433250944,-0.24378219500124798,1,0.13620390850161335,0.24378219500124798,1
ENSG00000151292,CSNK1G3,0.14916894344510073,-0.24378219500124754,1,0.15890455991854893,0.24378219500124754,1
ENSG00000168916,ZNF608,0.11164216521991815,-0.24378219500124754,1,0.1135032570846778,0.24378219500124754,1
ENSG00000164902,PHAX,0.16417965473517376,-0.10627867125131285,1,0.15890455991854893,0.10627867125131285,1
ENSG00000196900,TEX43,0.0037526778225182573,-2.2437821950012484,1,0,2.2437821950012484,1
ENSG00000113368,LMNB1,0.06473369243843995,0.5635727270563557,1,0.02270065141693556,-0.5635727270563557,1
ENSG00000173926,MARCH3,0.03189776149140519,-1.7583553678310055,0.47343521181980114,0.09080260566774224,1.7583553678310055,0.47343521181980114
ENSG00000164241,C5orf63,0.0028145083668886933,-2.565710289888611,1,0,2.565710289888611,1
ENSG00000145794,MEGF10,0.00656718618940695,-1.5657102898886102,1,0,1.5657102898886102,1
ENSG00000164244,PRRC1,0.3321119872928658,0.32100242378227795,1,0.24970716558629116,-0.32100242378227795,1
ENSG00000064651,SLC12A2,0.24767673628620498,1.162210164674589,0.460915531967421,0.09080260566774224,-1.162210164674589,0.46091553196742185
ENSG00000138829,FBN2,0.007505355645036515,-2.395785288446298,0.862504679962138,0.02270065141693556,2.395785288446298,0.862504679962138
ENSG00000066583,ISOC1,0.31522493709153365,1.0235395692356442,0.46789710719246363,0.13620390850161335,-1.0235395692356442,0.46789710719246363
ENSG00000198108,CHSY3,0.0037526778225182573,-3.2437821950012484,0.7106708098429836,0.02270065141693556,3.2437821950012484,0.7106708098429836
ENSG00000169567,HINT1,3.0490507307960844,0.31959783727708624,0.8762862640732128,2.474371004445976,-0.31959783727708624,0.8762862640732252
ENSG00000186687,LYRM7,0.0975696233854747,-1.0213897736647999,0.6339425550798651,0.1816052113354845,1.0213897736647999,0.6339425550798651
ENSG00000158985,CDC42SE2,0.3902784935418988,0.13819328355605331,1,0.3405097712540334,-0.13819328355605331,1
ENSG00000158987,RAPGEF6,0.13509640161065728,-0.38580119987367567,1,0.15890455991854893,0.38580119987367567,1
ENSG00000217128,FNIP1,0.2664401253987963,0.004145318442337453,1,0.24970716558629116,-0.004145318442337453,1
ENSG00000239642,MEIKIN,0.012196202923184338,-1.7583553678310064,0.9706196433421904,0.02270065141693556,1.7583553678310064,0.9706196433421896
ENSG00000164398,ACSL6,0.07223904808347646,0.13472942825248202,1,0.04540130283387112,-0.13472942825248202,1
ENSG00000072682,P4HA2,0.22985151662924327,-0.9451238794367327,0.4749386773982125,0.43131237692177565,0.9451238794367327,0.47493867739821233
ENSG00000131435,PDLIM4,0.027206914213257365,-2.466174616337696,0.08566395001517056,0.13620390850161335,2.466174616337696,0.08566395001517056
ENSG00000197208,SLC22A4,0.007505355645036515,-1.395785288446298,1,0,1.395785288446298,1
ENSG00000197375,SLC22A5,0.10319864011925207,-0.0932225184258666,1,0.09080260566774224,0.0932225184258666,1
ENSG00000125347,IRF1,0.8724975937354948,-0.19492602865949113,0.9892595946886016,0.9988286623451647,0.19492602865949113,0.9892595946885946
ENSG00000113522,RAD50,0.3039669036239789,-0.22141438197279317,1,0.3405097712540334,0.22141438197279317,1
ENSG00000113520,IL4,0.0009381694556295643,-3.565710289888611,1,0,3.565710289888611,1
ENSG00000131437,KIF3A,0.09569328447421557,0.12079023729460836,1,0.06810195425080667,-0.12079023729460836,1
ENSG00000164402,SEPTIN8,0.45876486380285697,-0.4364272729436436,0.760242475175949,0.6129175882572602,0.4364272729436436,0.760242475175949
ENSG00000198944,SOWAHA,0.05066115060399647,1.2156494236360489,0.8468870665629342,0,-1.2156494236360489,0.8468870665629346
ENSG00000164403,SHROOM1,0.9034571857712705,0.8236170902843385,0.5119080597743517,0.4994143311725823,-0.8236170902843385,0.5119080597743517
ENSG00000164404,GDF9,0.005629016733777387,-1.7583553678310064,1,0,1.7583553678310064,1
ENSG00000164405,UQCRQ,5.1721282088857885,0.41196215028925187,0.6623793887443282,3.9499133465467873,-0.41196215028925187,0.6623793887443282
ENSG00000164406,LEAP2,0.8115165791195732,0.8705848299507523,0.657822912385497,0.43131237692177565,-0.8705848299507523,0.657822912385497
ENSG00000072364,AFF4,0.3020905647127197,-0.31778277644502473,0.986913172205752,0.363210422670969,0.31778277644502473,0.986913172205752
ENSG00000155329,ZCCHC10,0.09569328447421557,-0.20113785759275382,1,0.09080260566774224,0.20113785759275382,1
ENSG00000170606,HSPA4,0.5263130646081856,-0.4312839696676841,0.7265780525666506,0.7037201939250024,0.4312839696676841,0.7265780525666506
ENSG00000053108,FSTL4,0.0028145083668886933,-2.565710289888611,1,0,2.565710289888611,1
ENSG00000113583,C5orf15,0.5009824893061874,0.10536736862113882,1,0.4540130283387112,-0.10536736862113882,1
ENSG00000213585,VDAC1,1.393181641609903,0.04077077308709992,1,1.3620390850161337,-0.04077077308709992,1
ENSG00000081059,TCF7,0.053475658970885166,0.2922707052389617,1,0.02270065141693556,-0.2922707052389617,1
ENSG00000006837,CDKL3,0.020639728023850418,-0.042148333831597995,1,0,0.042148333831597995,1
ENSG00000119048,UBE2B,0.553519978821443,-0.44615881096141724,0.6623793887443282,0.7491214967588735,0.44615881096141724,0.6623793887443282
ENSG00000043143,JADE2,0.0872497593735495,-0.8184763602685767,0.8661816387693867,0.13620390850161335,0.8184763602685767,0.8661816387693863
ENSG00000152700,SAR1B,0.8227746125871279,0.2581705292598726,1,0.6810195425080668,-0.2581705292598726,1
ENSG00000113615,SEC24A,0.437186966323377,-0.3988712683200405,0.8380609052361324,0.567516285423389,0.3988712683200405,0.8380609052361294
ENSG00000164615,CAMLG,0.42311442448893355,0.0845436710842653,1,0.38591107408790454,-0.0845436710842653,1
ENSG00000145833,DDX46,0.5244367256969265,0.3936477256140438,0.9359546656717546,0.38591107408790454,-0.3936477256140438,0.9359546656717541
ENSG00000181904,C5orf24,0.28895619233390585,-0.6161753568715982,0.6201226642095005,0.43131237692177565,0.6161753568715982,0.6201226642095016
ENSG00000113621,TXNDC15,0.2973997174345719,-0.7763892906612677,0.398398130783976,0.4994143311725823,0.7763892906612677,0.398398130783976
ENSG00000152705,CATSPER3,0.022516066935109547,0.0781458998861142,1,0,-0.0781458998861142,1
ENSG00000069011,PITX1,0.014072541834443465,-0.5657102898886102,1,0,0.5657102898886102,1
ENSG00000113648,H2AFY,0.5113023533181126,-0.9323847676060549,0.1910089575894021,0.9761280109282291,0.9323847676060549,0.1910089575894021
ENSG00000255833,TIFAB,0.025330575301998236,-0.7583553678310064,1,0.02270065141693556,0.7583553678310064,1
ENSG00000145824,CXCL14,0.16136514636828508,-0.13108206225188557,1,0.15890455991854893,0.13108206225188557,1
ENSG00000145832,SLC25A48,0.0009381694556295643,-3.565710289888611,1,0,3.565710289888611,1
ENSG00000145826,LECT2,1.8678953861584626,0.721866300207975,0.31066684181234255,1.135032570846778,-0.721866300207975,0.3106668418123448
ENSG00000120708,TGFBI,2.1380881893797774,-1.2812569004199106,0.0000035384727610102888,5.289251780145985,1.2812569004199106,0.0000035384727610102888
ENSG00000113658,SMAD5,0.2973997174345719,-0.42275233604656703,0.8780454714352329,0.38591107408790454,0.42275233604656703,0.8780454714352329
ENSG00000271824,SMIM32,0.005629016733777387,-1.7583553678310064,1,0,1.7583553678310064,1
ENSG00000152377,SPOCK1,0.00656718618940695,-3.150672790609766,0.46789710719246363,0.04540130283387112,3.150672790609766,0.46789710719246363
ENSG00000146021,KLHL3,0.11539484304243641,-0.19647648022289088,1,0.1135032570846778,0.19647648022289088,1
ENSG00000177733,HNRNPA0,1.0666986710508146,0.03198570074033425,1,1.0442299651790357,-0.03198570074033425,1
ENSG00000120729,MYOT,0.0018763389112591287,-2.980747789167455,1,0,2.980747789167455,1
ENSG00000031003,FAM13B,0.06379552298281038,-1.042148333831597,0.776095818365183,0.1135032570846778,1.042148333831597,0.7760958183651837
ENSG00000112981,NME5,0.019701558568220853,-1.1062786712513129,1,0.02270065141693556,1.1062786712513129,1
ENSG00000112983,BRD8,0.34337002076042056,-0.5055056556826945,0.7521686891564259,0.47671367975564677,0.5055056556826945,0.7521686891564259
ENSG00000112984,KIF20A,0.011258033467554773,-1.8652705717475184,0.9583824858257225,0.02270065141693556,1.8652705717475184,0.9583824858257225
ENSG00000094880,CDC23,0.1923247384040607,-0.7861003583139101,0.6376474780284089,0.31780911983709786,0.7861003583139101,0.6376474780284092
ENSG00000146013,GFRA3,0.0009381694556295643,-3.565710289888611,1,0,3.565710289888611,1
ENSG00000158402,CDC25C,0.0009381694556295643,-3.565710289888611,1,0,3.565710289888611,1
ENSG00000120709,FAM53C,0.16699416310206247,0.33314298665449016,1,0.1135032570846778,-0.33314298665449016,1
ENSG00000120733,KDM3B,0.28238900614449886,-0.13466047262113534,1,0.2951084684201623,0.13466047262113534,1
ENSG00000132563,REEP2,0.010319864011925209,-2.5657102898886097,0.5446740560666423,0.04540130283387112,2.5657102898886097,0.5446740560666442
ENSG00000120738,EGR1,0.5084878449512239,-0.23578940424771722,0.9959757202078995,0.5902169368403246,0.23578940424771722,0.9959757202078995
ENSG00000113013,HSPA9,1.3387678131833884,0.39050801808347657,1,1.0215293137621002,-0.39050801808347657,1
ENSG00000044115,CTNNA1,0.6445224160175107,-0.3873730486300976,0.7403036630681464,0.8399241024266157,0.3873730486300976,0.7403036630681464
ENSG00000146006,LRRTM2,0.0009381694556295643,-4.565710289888611,0.503632908316283,0.02270065141693556,4.565710289888611,0.503632908316283
ENSG00000120725,SIL1,0.36963876551804836,-0.18792896026773032,1,0.4086117255048401,0.18792896026773032,1
ENSG00000280987,MATR3,0.691430888798989,-0.038233283828214115,1,0.7037201939250024,0.038233283828214115,1
ENSG00000120727,PAIP2,0.4531358470690796,0.2656901061356449,1,0.363210422670969,-0.2656901061356449,1
ENSG00000170482,SLC23A1,0.1341582321550277,0.604214711553702,1,0.06810195425080667,-0.604214711553702,1
ENSG00000170476,MZB1,0.0525374895152556,0.2671797242761311,1,0.02270065141693556,-0.2671797242761311,1
ENSG00000228672,PROB1,0.012196202923184338,-1.7583553678310064,0.9706196433421904,0.02270065141693556,1.7583553678310064,0.9706196433421896
ENSG00000170469,SPATA24,0.02814508366888693,-1.933442074389097,0.4685058724523946,0.09080260566774224,1.933442074389097,0.4685058724523946
ENSG00000170464,DNAJC18,0.021577897479479982,0.019252210832545913,1,0,-0.019252210832545913,1
ENSG00000249751,ECSCR,0.09569328447421557,-0.6865646847629958,0.8992045082233097,0.13620390850161335,0.6865646847629958,0.8992045082233097
ENSG00000283288,SMIM33,0.0018763389112591287,-2.980747789167455,1,0,2.980747789167455,1
ENSG00000184584,TMEM173,0.3846494768081214,-0.7406967013344995,0.3574763050306388,0.6356182396741957,0.7406967013344995,0.3574763050306388
ENSG00000131508,UBE2D2,0.5056733365843352,0.11878788438346044,1,0.4540130283387112,-0.11878788438346044,1
